row_index,rho,p_value,p_adjusted,ensembl_gene_id,gene_symbol,gene_type
52169,-0.14890891983745635,0.05627695810335774,0.4461096977902497,ENSG00000273156.2,AC124016.2,lncRNA
16828,0.1489047220544236,0.0562839802862985,0.4461096977902497,ENSG00000188895.12,MSL1,protein_coding
997,0.14887603372551103,0.056331990372174054,0.4461096977902497,ENSG00000067082.15,KLF6,protein_coding
6115,0.14887603372551103,0.056331990372174054,0.4461096977902497,ENSG00000129195.16,PIMREG,protein_coding
7038,0.1488719353928092,0.05633885171248975,0.4461096977902497,ENSG00000135253.15,KCP,protein_coding
546,0.14886988622645833,0.05634228264113303,0.4461096977902497,ENSG00000038210.14,PI4K2B,protein_coding
10020,0.14886373872740563,0.056352576461079315,0.4461096977902497,ENSG00000156802.13,ATAD2,protein_coding
5638,0.14885554206200202,0.05636630396727623,0.4461096977902497,ENSG00000125378.16,BMP4,protein_coding
1311,-0.1488365186787491,0.056398174334232366,0.4461096977902497,ENSG00000075429.9,CACNG5,protein_coding
4443,0.14882685373308946,0.05641437196082961,0.4461096977902497,ENSG00000115524.17,SF3B1,protein_coding
3307,-0.14882480456673855,0.05641780668220211,0.4461096977902497,ENSG00000106415.13,GLCCI1,protein_coding
31814,-0.14881250956863315,0.05643841863247745,0.4461096977902497,ENSG00000233927.5,RPS28,protein_coding
15660,0.14880636206958045,0.05644872693634759,0.4461096977902497,ENSG00000184156.17,KCNQ3,protein_coding
1779,-0.14880226373687866,0.05645560000153454,0.4461096977902497,ENSG00000088543.15,C3orf18,protein_coding
11348,0.14878382123972056,0.056486537336110094,0.4461096977902497,ENSG00000164414.18,SLC35A1,protein_coding
50693,-0.14876128040986067,0.056524368619429964,0.4461096977902497,ENSG00000270629.6,NBPF14,protein_coding
5983,0.1487264445818954,0.05658287624406515,0.4461096977902497,ENSG00000128050.9,PAICS,protein_coding
4966,0.1487223462491936,0.05658976277595912,0.4461096977902497,ENSG00000119844.15,AFTPH,protein_coding
1304,0.14870390375203552,0.05662076072264612,0.4461096977902497,ENSG00000075391.17,RASAL2,protein_coding
3590,-0.14870390375203552,0.05662076072264612,0.4461096977902497,ENSG00000108819.11,PPP1R9B,protein_coding
6321,0.1487018545856846,0.056624205803024324,0.4461096977902497,ENSG00000130720.13,FIBCD1,protein_coding
17536,-0.14865677292596483,0.056700041310456625,0.4461096977902497,ENSG00000197816.16,CCDC180,protein_coding
17011,0.14865267459326303,0.05670693959789707,0.4461096977902497,ENSG00000196187.12,TMEM63A,protein_coding
13229,-0.14859119960273606,0.056810496970952105,0.4461096977902497,ENSG00000172156.4,CCL11,protein_coding
37527,-0.14858095377098157,0.05682777168121117,0.4461096977902497,ENSG00000247516.8,MIR4458HG,lncRNA
34124,0.148570643273658,0.0568451597902881,0.4461096977902497,ENSG00000237330.3,RNF223,protein_coding
28990,-0.1485638261061227,0.05685665899169648,0.4461096977902497,ENSG00000229807.12,XIST,lncRNA
11104,-0.14855636377477077,0.056869248654053794,0.4461096977902497,ENSG00000163704.12,PRRT3,protein_coding
22414,0.1485379212776127,0.05690037275783862,0.4461096977902497,ENSG00000213585.11,VDAC1,protein_coding
6161,-0.14853177377856,0.05691075057887737,0.4461096977902497,ENSG00000129596.5,CDO1,protein_coding
55120,-0.14853177377856,0.05691075057887737,0.4461096977902497,ENSG00000278970.2,HEIH,lncRNA
38724,0.1485297246122091,0.05691421019925246,0.4461096977902497,ENSG00000249936.3,RAC1P2,processed_pseudogene
8422,0.1485276754458582,0.056917669992985545,0.4461096977902497,ENSG00000143549.21,TPM3,protein_coding
5265,-0.1485235771131564,0.05692459010055088,0.4461096977902497,ENSG00000122481.17,RWDD3,protein_coding
15168,0.14848669211884022,0.05698690228237192,0.4463974012119134,ENSG00000182149.21,IST1,protein_coding
8861,-0.14844161045912044,0.05706313795406483,0.44678330773890185,ENSG00000146576.13,C7orf26,protein_coding
33929,-0.14842726629466416,0.05708741237840645,0.44678330773890185,ENSG00000237039.1,RPS28P4,processed_pseudogene
15992,0.14841087296385697,0.05711516499782774,0.4467999695231594,ENSG00000185499.16,MUC1,protein_coding
10673,-0.14837808630224258,0.05717070359350831,0.44690144951509975,ENSG00000162065.14,TBC1D24,protein_coding
4144,0.14835144713968088,0.057215861465662994,0.44690144951509975,ENSG00000113161.16,HMGCR,protein_coding
9977,0.14834120130792638,0.05723323770263311,0.44690144951509975,ENSG00000156413.14,FUT6,protein_coding
10064,-0.1483371029752246,0.057240189414870614,0.44690144951509975,ENSG00000157150.5,TIMP4,protein_coding
455,0.1483186604780665,0.057271480730680974,0.44690144951509975,ENSG00000026103.22,FAS,protein_coding
16993,0.1483125129790138,0.05728191430098342,0.44690144951509975,ENSG00000196141.14,SPATS2L,protein_coding
4580,-0.14826948048564492,0.05735499315405635,0.44727147389413263,ENSG00000116560.11,SFPQ,protein_coding
17440,0.14824079215673233,0.05740375505125769,0.4473917014223398,ENSG00000197506.8,SLC28A3,protein_coding
8993,-0.14821787649266602,0.05744272961322427,0.4473917014223398,ENSG00000147588.7,PMP2,protein_coding
759,0.14819571049701258,0.05748044989176233,0.4473917014223398,ENSG00000056097.16,ZFR,protein_coding
397,-0.14818751383160897,0.05749440347338861,0.4473917014223398,ENSG00000020129.16,NCDN,protein_coding
5688,-0.14817521883350357,0.0575153390777174,0.4473917014223398,ENSG00000125675.18,GRIA3,protein_coding
12966,0.14816992457172165,0.05752435594361908,0.4473917014223398,ENSG00000171060.11,C8orf74,protein_coding
10618,-0.1481321863401347,0.05758866315237929,0.447492655698769,ENSG00000161643.13,SIGLEC16,polymorphic_pseudogene
10685,-0.1481321863401347,0.05758866315237929,0.447492655698769,ENSG00000162144.10,CYB561A3,protein_coding
13107,-0.1481157930093275,0.05761661637899315,0.44751044089109293,ENSG00000171631.15,P2RY6,protein_coding
16684,-0.14802153135718615,0.0577775643941104,0.447873555232451,ENSG00000188352.12,FOCAD,protein_coding
13410,0.14801333469178257,0.05779157735444165,0.447873555232451,ENSG00000172939.9,OXSR1,protein_coding
14452,-0.14800308886002805,0.05780909749058422,0.447873555232451,ENSG00000178234.13,GALNT11,protein_coding
9108,0.14799489219462447,0.057823116748564767,0.447873555232451,ENSG00000148572.16,NRBF2,protein_coding
17547,-0.14798669552922086,0.05783713880614578,0.447873555232451,ENSG00000197858.11,GPAA1,protein_coding
17004,-0.14796005636665918,0.0578827298328225,0.447873555232451,ENSG00000196169.15,KIF19,protein_coding
16641,-0.1479580072003083,0.05788623806026423,0.447873555232451,ENSG00000188171.16,ZNF626,protein_coding
7321,0.1479518597012556,0.05789676379313449,0.447873555232451,ENSG00000136715.19,SAP130,protein_coding
17615,-0.1479354663704484,0.05792484011921046,0.447873555232451,ENSG00000198034.11,RPS4X,protein_coding
8460,-0.1479293188713957,0.05793537163137494,0.447873555232451,ENSG00000143772.9,ITPKB,protein_coding
22293,0.147923171372343,0.05794590472010148,0.447873555232451,ENSG00000213341.11,CHUK,protein_coding
4385,-0.1479047288751849,0.05797751344732904,0.4479193185560818,ENSG00000115234.11,SNX17,protein_coding
6518,-0.14785964721546513,0.058054838993745986,0.44818448880510814,ENSG00000131943.18,C19orf12,protein_coding
4925,-0.14785349971641243,0.05806538996188675,0.44818448880510814,ENSG00000119632.4,IFI27L2,protein_coding
2740,0.14782890972020166,0.05810760962241407,0.44818448880510814,ENSG00000102996.5,MMP15,protein_coding
3311,0.14782481138749987,0.05811464868890001,0.44818448880510814,ENSG00000106460.19,TMEM106B,protein_coding
625,0.14779407389223637,0.05816746406596453,0.4483934884695948,ENSG00000047597.7,XK,protein_coding
1282,-0.1477469430661657,0.058248524381246274,0.44881993797427805,ENSG00000074966.11,TXK,protein_coding
17940,-0.1477059597391477,0.05831908717147051,0.44882174206568765,ENSG00000198915.12,RASGEF1A,protein_coding
14826,0.14770512269644437,0.0583205290773907,0.44882174206568765,ENSG00000180251.5,SLC9A4,protein_coding
32979,0.14770196005069655,0.05832597737689099,0.44882174206568765,ENSG00000235636.1,NUS1P1,processed_pseudogene
8805,0.14764243558226986,0.058428598523993576,0.4494052333327933,ENSG00000146143.19,PRIM2,protein_coding
16773,0.14762809141781355,0.05845335030101366,0.4494052333327933,ENSG00000188706.13,ZDHHC9,protein_coding
10814,0.14759120642349738,0.058517037352204676,0.44945608941867826,ENSG00000162736.17,NCSTN,protein_coding
9418,-0.14758505892444468,0.058527657410003174,0.44945608941867826,ENSG00000151552.12,QDPR,protein_coding
4527,0.1475707147599884,0.05855244371274836,0.44945608941867826,ENSG00000116096.6,SPR,protein_coding
4341,0.1475645672609357,0.058563069057707,0.44945608941867826,ENSG00000114904.13,NEK4,protein_coding
11395,0.1475235839339177,0.05863394524305356,0.4498020691610757,ENSG00000164626.9,KCNK5,protein_coding
8785,0.14747850227419793,0.058711990547225215,0.450168081624061,ENSG00000146007.11,ZMAT2,protein_coding
60545,-0.14746620727609253,0.058733290456772315,0.450168081624061,ENSG00000288538.1,AP002985.1,lncRNA
33309,-0.14744981394528534,0.058761700224741566,0.4501734671273969,ENSG00000236144.8,TMEM147-AS1,lncRNA
392,0.14743546978082905,0.05878656804453735,0.4501734671273969,ENSG00000019505.8,SYT13,protein_coding
6490,0.14742112561637277,0.05881144452120263,0.4501734671273969,ENSG00000131747.15,TOP2A,protein_coding
17760,-0.14727358563910803,0.05906781981157367,0.4518037251016276,ENSG00000198521.12,ZNF43,protein_coding
11848,-0.14723670064479186,0.05913205704493776,0.4518037251016276,ENSG00000166428.14,PLD4,protein_coding
14671,-0.1471547339907559,0.05927501214368697,0.4518037251016276,ENSG00000179403.12,VWA1,protein_coding
22400,0.1471485864917032,0.059285745221403154,0.4518037251016276,ENSG00000213551.7,DNAJC9,protein_coding
1259,0.1471403898262996,0.0593000584773108,0.4518037251016276,ENSG00000074319.13,TSG101,protein_coding
9048,0.14712809482819422,0.059321533688308656,0.4518037251016276,ENSG00000148143.13,ZNF462,protein_coding
7772,0.14711579983008882,0.05934301529306616,0.4518037251016276,ENSG00000139154.16,AEBP2,protein_coding
9440,-0.1471076031646852,0.05935733991565769,0.4518037251016276,ENSG00000151692.15,RNF144A,protein_coding
45783,-0.1471076031646852,0.05935733991565769,0.4518037251016276,ENSG00000260257.2,AL035071.1,lncRNA
6982,-0.14708506233482532,0.05939674728648813,0.4518037251016276,ENSG00000134905.17,CARS2,protein_coding
4249,0.14707686566942174,0.059411082571138724,0.4518037251016276,ENSG00000114030.13,KPNA1,protein_coding
27471,-0.14704198729604392,0.05947211374447372,0.4518037251016276,ENSG00000227508.6,LINC01624,lncRNA
7216,-0.14702973484335105,0.05949356566466387,0.4518037251016276,ENSG00000136111.14,TBC1D4,protein_coding
53,-0.14702563651064926,0.059500742554075434,0.4518037251016276,ENSG00000004487.17,KDM1A,protein_coding
2175,-0.14699899734808758,0.059547409684282335,0.4518037251016276,ENSG00000100060.18,MFNG,protein_coding
2735,0.1469887515163331,0.05956536658963059,0.4518037251016276,ENSG00000102974.16,CTCF,protein_coding
5520,-0.1469621123537714,0.05961207537476941,0.4518037251016276,ENSG00000124406.16,ATP8A1,protein_coding
4763,0.1469518665220169,0.05963004830629369,0.4518037251016276,ENSG00000117899.11,MESD,protein_coding
5419,0.1469518665220169,0.05963004830629369,0.4518037251016276,ENSG00000123728.10,RAP2C,protein_coding
7535,0.14694571902296422,0.05964083420284194,0.4518037251016276,ENSG00000137807.16,KIF23,protein_coding
608,0.1469416206902624,0.05964802569132549,0.4518037251016276,ENSG00000046604.13,DSG2,protein_coding
33317,-0.1469313748585079,0.059666007530644015,0.4518037251016276,ENSG00000236155.6,ZPLD2P,transcribed_unprocessed_pseudogene
13125,-0.14691498152770072,0.059694787740415145,0.4518037251016276,ENSG00000171724.3,VAT1L,protein_coding
7468,0.1469129323613498,0.059698386068707435,0.4518037251016276,ENSG00000137449.17,CPEB2,protein_coding
9461,-0.14689244069784083,0.059734379156889665,0.4518037251016276,ENSG00000151835.16,SACS,protein_coding
1130,0.14687194903433184,0.05977039007718151,0.4518037251016276,ENSG00000070770.10,CSNK2A2,protein_coding
7310,0.14684326070541925,0.05982083533540661,0.4518037251016276,ENSG00000136682.15,CBWD2,protein_coding
5368,-0.14683711320636655,0.05983164958401879,0.4518037251016276,ENSG00000123342.16,MMP19,protein_coding
3429,0.14683301487366476,0.059838859975530505,0.4518037251016276,ENSG00000107581.13,EIF3A,protein_coding
8375,0.14678793321394498,0.059918221417648146,0.4518037251016276,ENSG00000143373.18,ZNF687,protein_coding
17899,0.1467510482196288,0.059983217813756755,0.4518037251016276,ENSG00000198843.13,SELENOT,protein_coding
3195,-0.1467449007205761,0.05999405617612962,0.4518037251016276,ENSG00000105808.18,RASA4,protein_coding
37338,-0.14672235989071622,0.06003381060474747,0.4518037251016276,ENSG00000244879.8,GABPB1-AS1,lncRNA
59138,-0.1467203107243653,0.06003742571662077,0.4518037251016276,ENSG00000286724.1,AL732509.1,lncRNA
7343,0.14671621239166352,0.06004465647690859,0.4518037251016276,ENSG00000136828.19,RALGPS1,protein_coding
44297,-0.14671006489261082,0.06005550395878747,0.4518037251016276,ENSG00000258441.1,LINC00641,lncRNA
3227,0.14668342573004914,0.06010252831888801,0.4518037251016276,ENSG00000105971.15,CAV2,protein_coding
1947,-0.14667932739734735,0.06010976551984378,0.4518037251016276,ENSG00000091972.18,CD200,protein_coding
7950,0.14665883573383834,0.060145962263812094,0.4518037251016276,ENSG00000140374.16,ETFA,protein_coding
10300,0.14664858990208385,0.060164067349115856,0.4518037251016276,ENSG00000159166.15,LAD1,protein_coding
7171,0.1466169257432444,0.060220048381260584,0.4518037251016276,ENSG00000135914.6,HTR2B,protein_coding
8962,0.1466138519916652,0.060225484934998644,0.4518037251016276,ENSG00000147400.10,CETN2,protein_coding
16372,-0.14660145907601319,0.06024740841200882,0.4518037251016276,ENSG00000186998.16,EMID1,protein_coding
17758,0.14659531157696049,0.06025828597288119,0.4518037251016276,ENSG00000198517.10,MAFK,protein_coding
7987,0.14658096741250418,0.060283673221443144,0.4518037251016276,ENSG00000140534.14,TICRR,protein_coding
8818,0.14658096741250418,0.060283673221443144,0.4518037251016276,ENSG00000146242.9,TPBG,protein_coding
4536,-0.1465789182461533,0.06028730068826567,0.4518037251016276,ENSG00000116141.17,MARK1,protein_coding
2717,0.1465748199134515,0.060294556159744,0.4518037251016276,ENSG00000102890.16,ELMO3,protein_coding
3930,-0.1465666232480479,0.060309069254209265,0.4518037251016276,ENSG00000111678.11,C12orf57,protein_coding
2105,-0.1465604757489952,0.06031995595782469,0.4518037251016276,ENSG00000099625.13,CBARP,protein_coding
17747,0.14652359075467902,0.060385310079149136,0.4520990347145228,ENSG00000198478.8,SH3BGRL2,protein_coding
4840,-0.14649900075846822,0.06042891179109367,0.45223130253274696,ENSG00000118729.12,CASQ2,protein_coding
14682,0.14648055826131015,0.06046163003903156,0.452255316943261,ENSG00000179454.14,KLHL28,protein_coding
7637,0.14644572243334486,0.06052347086388571,0.452255316943261,ENSG00000138286.15,FAM149B1,protein_coding
1037,-0.14640473910632687,0.060596291260006194,0.452255316943261,ENSG00000068308.14,OTUD5,protein_coding
2946,0.14639449327457238,0.060614507594997355,0.452255316943261,ENSG00000104687.14,GSR,protein_coding
11450,0.1463924441082215,0.060618151401484174,0.452255316943261,ENSG00000164830.18,OXR1,protein_coding
12102,0.1463678541120107,0.06066189110895337,0.452255316943261,ENSG00000167513.9,CDT1,protein_coding
4041,0.1463596574466071,0.06067647676832077,0.452255316943261,ENSG00000112299.8,VNN1,protein_coding
7770,0.1463432641157999,0.06070565672477189,0.452255316943261,ENSG00000139146.14,SINHCAF,protein_coding
4981,-0.1463391657830981,0.06071295351370053,0.452255316943261,ENSG00000119927.14,GPAM,protein_coding
6333,-0.14633506745039632,0.060720251022655485,0.452255316943261,ENSG00000130755.13,GMFG,protein_coding
6319,-0.14630842828783464,0.0607677023849581,0.452255316943261,ENSG00000130714.18,POMT1,protein_coding
11652,0.14628998579067654,0.06080057115719934,0.452255316943261,ENSG00000165672.7,PRDX3,protein_coding
754,0.14627769079257114,0.060822491778792516,0.452255316943261,ENSG00000055917.16,PUM2,protein_coding
6731,-0.14626949412716755,0.06083710913031998,0.452255316943261,ENSG00000133169.6,BEX1,protein_coding
14044,-0.14625719912906215,0.06085904056430974,0.452255316943261,ENSG00000176261.15,ZBTB8OS,protein_coding
16766,-0.14625310079636036,0.0608663524842926,0.452255316943261,ENSG00000188677.15,PARVB,protein_coding
4829,-0.1461916258058334,0.060976117841229006,0.452255316943261,ENSG00000118596.12,SLC16A7,protein_coding
36445,0.14618342914042978,0.060990765489525235,0.452255316943261,ENSG00000242612.7,DECR2,protein_coding
5012,-0.1461752324750262,0.06100541602552928,0.452255316943261,ENSG00000120156.22,TEK,protein_coding
17922,-0.1461731833086753,0.06100907911078155,0.452255316943261,ENSG00000198885.10,ITPRIPL1,protein_coding
17288,-0.1461506424788154,0.061049384963790275,0.452255316943261,ENSG00000197043.14,ANXA6,protein_coding
4513,-0.14613629831435912,0.061075045519105746,0.452255316943261,ENSG00000115998.8,C2orf42,protein_coding
36992,-0.14609736415369204,0.061144740218519435,0.452255316943261,ENSG00000243970.3,PPIEL,transcribed_unprocessed_pseudogene
5275,0.14608916748828843,0.0611594210996227,0.452255316943261,ENSG00000122547.11,EEPD1,protein_coding
7703,0.14608916748828843,0.0611594210996227,0.452255316943261,ENSG00000138660.12,AP1AR,protein_coding
4412,-0.14608506915558664,0.06116676262476601,0.452255316943261,ENSG00000115353.11,TACR1,protein_coding
11525,-0.14607687249018306,0.06118144784448662,0.452255316943261,ENSG00000165121.11,AL353743.1,transcribed_unprocessed_pseudogene
12643,0.14606662665842854,0.061199808437342025,0.452255316943261,ENSG00000169679.15,BUB1,protein_coding
22192,0.14606252832572675,0.06120715394030843,0.452255316943261,ENSG00000213160.10,KLHL23,protein_coding
55802,0.14606081963555737,0.061210216664913455,0.452255316943261,ENSG00000279806.1,AC018629.1,TEC
9118,0.14603383999681416,0.0612585927191666,0.45239232536936486,ENSG00000148672.9,GLUD1,protein_coding
3057,-0.14602154499870879,0.061280648765409174,0.45239232536936486,ENSG00000105227.16,PRX,protein_coding
1186,0.14598875833709438,0.061339496744162836,0.45254300298273314,ENSG00000072274.13,TFRC,protein_coding
13448,0.1459641683408836,0.061383663147609735,0.45254300298273314,ENSG00000173153.17,ESRRA,protein_coding
7152,0.1459600700081818,0.06139102675067558,0.45254300298273314,ENSG00000135823.14,STX6,protein_coding
3004,-0.1459395691526833,0.06142787216130862,0.45254300298273314,ENSG00000104921.15,FCER2,protein_coding
5874,0.145935480011971,0.06143522358857643,0.45254300298273314,ENSG00000126903.16,SLC10A3,protein_coding
15718,0.14590474251670754,0.06149050633808578,0.45254300298273314,ENSG00000184378.3,ACTRT3,protein_coding
13635,-0.14588220168684765,0.06153107295044913,0.45254300298273314,ENSG00000174123.11,TLR10,protein_coding
7915,0.14588015252049674,0.06153476191258486,0.45254300298273314,ENSG00000140057.9,AK7,protein_coding
3547,-0.14588015252049674,0.06153476191258486,0.45254300298273314,ENSG00000108551.5,RASD1,protein_coding
534,-0.14586580835604046,0.06156058972730647,0.45254300298273314,ENSG00000036672.16,USP2,protein_coding
2665,0.14583302169442608,0.06161965812295773,0.452592634035694,ENSG00000102362.15,SYTL4,protein_coding
12437,-0.14582892336172426,0.06162704493982264,0.452592634035694,ENSG00000168806.8,LCMT2,protein_coding
13540,-0.1458043333655135,0.06167138109417884,0.452592634035694,ENSG00000173581.8,CCDC106,protein_coding
4753,0.1458002350328117,0.061678772995900376,0.452592634035694,ENSG00000117724.13,CENPF,protein_coding
3825,-0.1457879400347063,0.06170095306091644,0.452592634035694,ENSG00000110900.16,TSPAN11,protein_coding
20379,0.1457674483711973,0.06173793437178852,0.452592634035694,ENSG00000206337.12,HCP5,lncRNA
453,-0.14576130087214462,0.06174903230893594,0.452592634035694,ENSG00000026025.16,VIM,protein_coding
4382,-0.14571212087972302,0.061837874714176365,0.4530533703323921,ENSG00000115226.10,FNDC4,protein_coding
1309,0.14567728505175775,0.06190086814577418,0.45310641944120944,ENSG00000075420.13,FNDC3B,protein_coding
8414,0.14563630172473976,0.061975045417994326,0.45310641944120944,ENSG00000143514.17,TP53BP2,protein_coding
49079,0.14563464161306294,0.06197805165198497,0.45310641944120944,ENSG00000267123.7,SCAT1,lncRNA
14526,-0.14563220339203797,0.06198246715176344,0.45310641944120944,ENSG00000178695.6,KCTD12,protein_coding
10050,-0.14563015422568706,0.06198617829189374,0.45310641944120944,ENSG00000157036.13,EXOG,protein_coding
7091,0.14561376089487987,0.06201587397166117,0.45310641944120944,ENSG00000135476.12,ESPL1,protein_coding
10019,0.14560761339582717,0.06202701285807002,0.45310641944120944,ENSG00000156795.8,NTAQ1,protein_coding
2093,0.1455830233996164,0.062071584807099844,0.45315575364332206,ENSG00000099337.5,KCNK6,protein_coding
15596,-0.14557521563013373,0.062085742699655694,0.45315575364332206,ENSG00000183837.9,PNMA3,protein_coding
6507,-0.14551130257733494,0.06220173631984116,0.45345920466900114,ENSG00000131849.12,ZNF132,protein_coding
13986,-0.14550515507828224,0.06221290256451882,0.45345920466900114,ENSG00000176014.13,TUBB6,protein_coding
13752,0.14549695841287863,0.0622277934465494,0.45345920466900114,ENSG00000174791.11,RIN1,protein_coding
5807,-0.14549500641684204,0.06223134006841313,0.45345920466900114,ENSG00000126259.20,KIRREL2,protein_coding
52023,-0.14547236841666786,0.06227248362189748,0.45356946404136445,ENSG00000272902.2,TBC1D8-AS1,lncRNA
2335,0.1453822050972283,0.06243657271150012,0.4543070741050885,ENSG00000100554.12,ATP6V1D,protein_coding
11787,-0.1453658117664211,0.06246644512540766,0.4543070741050885,ENSG00000166199.13,ALKBH3,protein_coding
59430,-0.14536171343371931,0.0624739150585705,0.4543070741050885,ENSG00000287024.1,AL022162.1,lncRNA
20129,0.14535556593466661,0.0624851213307831,0.4543070741050885,ENSG00000205213.14,LGR4,protein_coding
781,0.14532277927305223,0.06254491593795204,0.4543070741050885,ENSG00000058063.16,ATP11B,protein_coding
11233,0.14531663177399953,0.0625561326447392,0.4543070741050885,ENSG00000164087.8,POC1A,protein_coding
7404,-0.14531663177399953,0.0625561326447392,0.4543070741050885,ENSG00000137077.8,CCL21,protein_coding
14470,0.14530023844319234,0.06258605192109487,0.4543351321182894,ENSG00000178381.12,ZFAND2A,protein_coding
1698,0.14528384511238515,0.06261598292109467,0.45434466030866,ENSG00000086548.9,CEACAM6,protein_coding
19761,-0.14525720594982347,0.06266464580871046,0.45434466030866,ENSG00000204161.14,TMEM273,protein_coding
11742,-0.14525310761712165,0.06267213515616621,0.45434466030866,ENSG00000166035.11,LIPC,protein_coding
36297,-0.14522646845455997,0.06272083379118543,0.45434466030866,ENSG00000242258.1,LINC00996,lncRNA
13964,0.14521007512375278,0.06275081758735104,0.45434466030866,ENSG00000175866.15,BAIAP2,protein_coding
1829,-0.14519778012564738,0.06277331313954049,0.45434466030866,ENSG00000089220.5,PEBP1,protein_coding
58617,-0.1451875342938929,0.06279206447910819,0.45434466030866,ENSG00000286190.2,AC055839.2,protein_coding
11997,0.145185485127542,0.06279581529757818,0.45434466030866,ENSG00000166987.15,MBD6,protein_coding
11371,-0.14515923374962927,0.06284388237018887,0.45450384773495783,ENSG00000164530.15,PI16,protein_coding
11550,0.14513835430147132,0.06288213479032882,0.4545919503892884,ENSG00000165209.19,STRBP,protein_coding
11357,0.14511991180431325,0.06291593842853804,0.4546478319015408,ENSG00000164463.12,CREBRF,protein_coding
16937,0.14509942014080424,0.06295351548151402,0.4547309235506048,ENSG00000189334.9,S100A14,protein_coding
6635,0.14507073181189165,0.06300615423501517,0.4548467093041158,ENSG00000132676.16,DAP3,protein_coding
12148,-0.14504204348297908,0.06305882902999976,0.4548467093041158,ENSG00000167645.17,YIF1B,protein_coding
12504,0.14503416329528512,0.06307330419694894,0.4548467093041158,ENSG00000169067.4,ACTBL2,protein_coding
8952,-0.14503384681757547,0.0630738855937003,0.4548467093041158,ENSG00000147257.15,GPC3,protein_coding
10149,-0.1450133551540665,0.06311153988370397,0.4549301037421025,ENSG00000157890.17,MEGF11,protein_coding
6129,0.1449805684924521,0.06317182503501294,0.4550699310930501,ENSG00000129315.11,CCNT1,protein_coding
5835,0.1449744209933994,0.06318313374871104,0.4550699310930501,ENSG00000126581.13,BECN1,protein_coding
43290,0.14489040517301255,0.06333785237174806,0.45599592560122665,ENSG00000256340.8,ABCC6P1,transcribed_unprocessed_pseudogene
9469,-0.14485966767774908,0.06339453418712737,0.45613203451218465,ENSG00000151892.15,GFRA1,protein_coding
4102,0.1448084385189766,0.06348909615606062,0.45613203451218465,ENSG00000112742.10,TTK,protein_coding
1667,0.144800241853573,0.06350423678052701,0.45613203451218465,ENSG00000085721.13,RRN3,protein_coding
14559,-0.14478794685546761,0.06352695325879108,0.45613203451218465,ENSG00000178878.13,APOLD1,protein_coding
769,-0.14477921364848326,0.06354309294224302,0.45613203451218465,ENSG00000057149.16,SERPINB3,protein_coding
6035,-0.1447777010237131,0.06354588873797637,0.45613203451218465,ENSG00000128564.7,VGF,protein_coding
19741,-0.14475720936020411,0.06358377355591671,0.45613203451218465,ENSG00000204103.4,MAFB,protein_coding
14846,-0.14474696352844962,0.06360272289624366,0.45613203451218465,ENSG00000180354.16,MTURN,protein_coding
13399,0.14474491436209871,0.06360651331891828,0.45613203451218465,ENSG00000172893.16,DHCR7,protein_coding
7291,0.14473057019764243,0.06363305145475531,0.45613203451218465,ENSG00000136521.13,NDUFB5,protein_coding
699,0.14471827519953703,0.06365580564045625,0.45613203451218465,ENSG00000052344.16,PRSS8,protein_coding
13844,-0.14469983270237893,0.06368994940464706,0.45613203451218465,ENSG00000175220.12,ARHGAP1,protein_coding
4165,0.14469612091714648,0.06369682307949588,0.45613203451218465,ENSG00000113303.12,BTNL8,protein_coding
13031,0.14464860354360648,0.06378487184299032,0.4565750452899106,ENSG00000171346.16,KRT15,protein_coding
11146,-0.1446137677156412,0.06384948520433457,0.4567442138361383,ENSG00000163832.16,ELP6,protein_coding
13563,0.1446076202165885,0.06386089311994639,0.4567442138361383,ENSG00000173692.14,PSMD1,protein_coding
6790,0.14457688272132502,0.06391795771768775,0.4568281351108192,ENSG00000133773.12,CCDC59,protein_coding
422,0.14455844022416692,0.06395221649819434,0.4568281351108192,ENSG00000023041.11,ZDHHC6,protein_coding
12911,0.14452975189525433,0.06400553779477466,0.4568281351108192,ENSG00000170854.18,RIOX2,protein_coding
5742,0.14449696523363995,0.06406652095122611,0.4568281351108192,ENSG00000125868.16,DSTN,protein_coding
10504,0.14448876856823636,0.06408177416515659,0.4568281351108192,ENSG00000160606.11,TLCD1,protein_coding
9493,0.14448057190283276,0.06409703034981985,0.4568281351108192,ENSG00000152127.9,MGAT5,protein_coding
26401,-0.14444983440756928,0.06415426750727096,0.4568281351108192,ENSG00000225975.7,LINC01534,lncRNA
7828,0.14442319524500757,0.0642039068568151,0.4568281351108192,ENSG00000139496.16,NUP58,protein_coding
9526,0.1444211460786567,0.06420772656924773,0.4568281351108192,ENSG00000152382.6,TADA1,protein_coding
56977,0.14441919336412742,0.06421136666532234,0.4568281351108192,ENSG00000283445.1,AL136985.3,lncRNA
38296,-0.14441294941325308,0.06422300727782654,0.4568281351108192,ENSG00000249249.2,AC010226.1,lncRNA
4781,0.1444047527478495,0.06423829096086456,0.4568281351108192,ENSG00000118193.12,KIF14,protein_coding
2715,0.1444027035814986,0.06424211234643049,0.4568281351108192,ENSG00000102882.12,MAPK3,protein_coding
6185,0.1444027035814986,0.06424211234643049,0.4568281351108192,ENSG00000129911.9,KLF16,protein_coding
4704,-0.1443801627516387,0.06428415986076283,0.4568281351108192,ENSG00000117410.14,ATP6V0B,protein_coding
